6616,P0536,S0032,5/26/2023,26-May-23,0 sales,0,12,3.15,PR14,PR03,5/28/2023,28/05/2023
6617,P0435,S0085,5/26/2023,26-May-23,0 sales,0,115,27.25,PR14,PR03,5/27/2023,27/05/2023
6618,P0129,S0031,5/26/2023,26-May-23,0 sales,0,19,28.9,PR14,PR03,5/29/2023,29/05/2023
6619,P0536,S0014,5/26/2023,26-May-23,0 sales,0,9,3.15,PR14,PR03,5/27/2023,27/05/2023
6620,P0206,S0142,5/26/2023,26-May-23,2 sales,2.54,17,1.5,PR03,PR03,5/28/2023,28/05/2023
6621,P0399,S0132,5/26/2023,26-May-23,0 sales,0,11,4.5,PR14,PR03,5/30/2023,30/05/2023
6622,P0196,S0018,5/26/2023,26-May-23,0 sales,0,12,8.9,PR14,PR03,5/27/2023,27/05/2023
6623,P0635,S0064,5/26/2023,26-May-23,0 sales,0,17,5.5,PR14,PR03,5/29/2023,29/05/2023
6624,P0333,S0025,5/26/2023,26-May-23,0 sales,0,13,1.85,PR14,PR03,5/28/2023,28/05/2023
6625,P0330,S0060,5/26/2023,26-May-23,0 sales,0,48,1.5,PR14,PR03,5/27/2023,27/05/2023
6626,P0297,S0012,5/26/2023,26-May-23,0 sales,0,5,14.95,PR14,PR03,5/28/2023,28/05/2023
6627,P0144,S0010,5/26/2023,26-May-23,0 sales,0,9,4.95,PR14,PR03,5/28/2023,28/05/2023
6628,P0024,S0115,5/26/2023,26-May-23,2 sales,3.52,48,1.9,PR14,PR03,5/30/2023,30/05/2023
6629,P0504,S0131,5/26/2023,26-May-23,0 sales,0,3,14.9,PR14,PR03,5/30/2023,30/05/2023
6630,P0587,S0062,5/26/2023,26-May-23,0 sales,0,19,3.99,PR14,PR03,5/28/2023,28/05/2023
6631,P0425,S0020,5/26/2023,26-May-23,0 sales,0,10,5.9,PR14,PR03,5/28/2023,28/05/2023
6632,P0261,S0135,5/26/2023,26-May-23,1 sales,4.4,17,4.75,PR14,PR03,5/29/2023,29/05/2023
6633,P0658,S0095,5/26/2023,26-May-23,0 sales,0,6,26.95,PR14,PR03,5/30/2023,30/05/2023
6634,P0287,S0087,5/26/2023,26-May-23,0 sales,0,3,7.95,PR14,PR03,5/28/2023,28/05/2023
6635,P0249,S0027,5/26/2023,26-May-23,0 sales,0,6,2.2,PR14,PR03,5/27/2023,27/05/2023
6636,P0711,S0050,5/26/2023,26-May-23,1 sales,8.39,0,9.9,PR14,PR03,5/28/2023,28/05/2023
6637,P0400,S0102,5/26/2023,26-May-23,0 sales,0,3,7.5,PR14,PR03,5/29/2023,29/05/2023
6638,P0336,S0058,5/26/2023,26-May-23,0 sales,0,6,22.9,PR14,PR03,5/29/2023,29/05/2023
6639,P0417,S0113,5/26/2023,26-May-23,0 sales,0,9,7.9,PR14,PR03,5/30/2023,30/05/2023
6640,P0327,S0055,5/26/2023,26-May-23,0 sales,0,5,3.1,PR14,PR03,5/30/2023,30/05/2023
6641,P0543,S0094,5/26/2023,26-May-23,0 sales,0,45,2.5,PR14,PR03,5/29/2023,29/05/2023
6642,P0665,S0013,5/26/2023,26-May-23,0 sales,0,2,10.75,PR14,PR03,5/29/2023,29/05/2023
6643,P0726,S0111,5/26/2023,26-May-23,1 sales,0.93,0,NA,PR14,PR03,5/29/2023,29/05/2023
6644,P0613,S0018,5/26/2023,26-May-23,1 sales,5.97,18,6.45,PR14,PR03,5/28/2023,28/05/2023
6645,P0311,S0027,5/26/2023,26-May-23,0 sales,0,10,1,PR14,PR03,5/29/2023,29/05/2023
6646,P0514,S0033,5/26/2023,26-May-23,0 sales,0,4,8.9,PR14,PR03,5/27/2023,27/05/2023
6647,P0206,S0074,5/27/2023,27-May-23,0 sales,0,14,1.5,PR03,PR03,5/29/2023,29/05/2023
6648,P0131,S0038,5/27/2023,27-May-23,3 sales,6.25,346,2.25,PR14,PR03,5/29/2023,29/05/2023
6649,P0458,S0115,5/27/2023,27-May-23,1 sales,3.81,17,4.5,PR14,PR03,5/31/2023,31/05/2023
6650,P0185,S0115,5/27/2023,27-May-23,0 sales,0,2,0.75,PR14,PR03,5/29/2023,29/05/2023
6651,P0390,S0078,5/27/2023,27-May-23,0 sales,0,4,11.9,PR12,PR03,5/31/2023,31/05/2023
6652,P0694,S0069,5/27/2023,27-May-23,1 sales,3.66,4,3.95,PR14,PR03,5/29/2023,29/05/2023
6653,P0067,S0040,5/27/2023,27-May-23,0 sales,0,2,16.9,PR06,PR03,5/31/2023,31/05/2023
6654,P0223,S0001,5/27/2023,27-May-23,0 sales,0,4,10.9,PR05,PR03,5/29/2023,29/05/2023
6655,P0068,S0117,5/27/2023,27-May-23,0 sales,0,11,5.59,PR06,PR03,5/30/2023,30/05/2023
6656,P0435,S0044,5/27/2023,27-May-23,0 sales,0,13,27.25,PR14,PR03,5/29/2023,29/05/2023
6657,P0417,S0042,5/27/2023,27-May-23,0 sales,0,4,7.9,PR14,PR03,5/31/2023,31/05/2023
6658,P0114,S0065,5/27/2023,27-May-23,0 sales,0,20,0.5,PR14,PR03,5/30/2023,30/05/2023
6659,P0165,S0038,5/27/2023,27-May-23,0 sales,0,12,1.4,PR14,PR03,5/28/2023,28/05/2023
6660,P0277,S0074,5/27/2023,27-May-23,1 sales,3.19,13,3.95,PR10,PR03,5/31/2023,31/05/2023
6661,P0035,S0094,5/27/2023,27-May-23,0 sales,0,17,4.25,PR14,PR03,5/31/2023,31/05/2023
6662,P0417,S0068,5/27/2023,27-May-23,0 sales,0,4,7.9,PR14,PR03,5/31/2023,31/05/2023
6663,P0499,S0064,5/27/2023,27-May-23,0 sales,0,21,0.75,PR14,PR03,5/31/2023,31/05/2023
6664,P0420,S0096,5/27/2023,27-May-23,0 sales,0,107,0.6,PR14,PR03,5/29/2023,29/05/2023
6665,P0286,S0023,5/27/2023,27-May-23,2 sales,1.2,19,0.65,PR14,PR03,5/30/2023,30/05/2023
6666,P0114,S0131,5/27/2023,27-May-23,0 sales,0,10,0.45,PR14,PR03,5/31/2023,31/05/2023
6667,P0569,S0126,5/27/2023,27-May-23,4 sales,11.11,73,3,PR14,PR03,5/29/2023,29/05/2023
6668,P0458,S0103,5/27/2023,27-May-23,0 sales,0,18,4.5,PR14,PR03,5/30/2023,30/05/2023
6669,P0258,S0026,5/27/2023,27-May-23,0 sales,0,5,7.1,PR14,PR03,5/31/2023,31/05/2023
6670,P0327,S0091,5/27/2023,27-May-23,0 sales,0,11,3.1,PR14,PR03,5/28/2023,28/05/2023
6671,P0212,S0083,5/27/2023,27-May-23,0 sales,0,5,9.95,PR14,PR03,5/31/2023,31/05/2023
6672,P0438,S0060,5/27/2023,27-May-23,12 sales,2.78,24,0.25,PR14,PR03,5/29/2023,29/05/2023
6673,P0260,S0017,5/27/2023,27-May-23,0 sales,0,12,NA,PR14,PR03,5/28/2023,28/05/2023
6674,P0090,S0014,5/27/2023,27-May-23,0 sales,0,21,3.25,PR14,PR03,5/31/2023,31/05/2023
6675,P0103,S0122,5/27/2023,27-May-23,6 sales,16.39,267,2.95,PR14,PR03,5/28/2023,28/05/2023
6676,P0613,S0026,5/27/2023,27-May-23,2 sales,11.94,13,6.45,PR14,PR03,5/29/2023,29/05/2023
6677,P0448,S0035,5/27/2023,27-May-23,0 sales,0,27,4.05,PR14,PR03,5/28/2023,28/05/2023
6678,P0536,S0113,5/27/2023,27-May-23,1 sales,2.92,26,3.15,PR14,PR03,5/30/2023,30/05/2023
6679,P0500,S0024,5/27/2023,27-May-23,0 sales,0,19,7.95,PR14,PR03,5/29/2023,29/05/2023
6680,P0290,S0095,5/27/2023,27-May-23,0 sales,0,8,9.95,PR14,PR03,5/31/2023,31/05/2023
6681,P0453,S0094,5/27/2023,27-May-23,0 sales,0,56,3.95,PR05,PR03,5/31/2023,31/05/2023
6682,P0481,S0049,5/27/2023,27-May-23,0 sales,0,10,5.9,PR14,PR03,5/29/2023,29/05/2023
6683,P0083,S0062,5/27/2023,27-May-23,0 sales,0,1,7.45,PR14,PR03,5/31/2023,31/05/2023
6684,P0131,S0123,5/27/2023,27-May-23,0 sales,0,24,2.25,PR14,PR03,5/29/2023,29/05/2023
6685,P0514,S0013,5/27/2023,27-May-23,0 sales,0,2,8.9,PR14,PR03,5/28/2023,28/05/2023
6686,P0481,S0020,5/27/2023,27-May-23,0 sales,0,6,5.9,PR14,PR03,5/29/2023,29/05/2023
6687,P0242,S0056,5/27/2023,27-May-23,0 sales,0,3,12.9,PR14,PR03,5/29/2023,29/05/2023
6688,P0148,S0078,5/27/2023,27-May-23,0 sales,0,4,5.75,PR14,PR03,5/29/2023,29/05/2023
6689,P0198,S0121,5/27/2023,27-May-23,1 sales,0.6,0,NA,PR14,PR03,5/31/2023,31/05/2023
6690,P0364,S0060,5/28/2023,28-May-23,1 sales,0.93,16,1,PR14,PR03,6/1/2023,1/6/2023
6691,P0312,S0139,5/28/2023,28-May-23,0 sales,0,5,15.9,PR14,PR03,5/31/2023,31/05/2023
6692,P0162,S0104,5/28/2023,28-May-23,0 sales,0,13,4.5,PR14,PR03,5/29/2023,29/05/2023
6693,P0639,S0103,5/28/2023,28-May-23,0 sales,0,5,8.95,PR14,PR03,5/31/2023,31/05/2023
6694,P0316,S0094,5/28/2023,28-May-23,10.694 sales,395.09,0,39.9,PR03,PR03,5/30/2023,30/05/2023
6695,P0369,S0070,5/28/2023,28-May-23,0 sales,0,3,19.95,PR14,PR03,5/31/2023,31/05/2023
6696,P0333,S0108,5/28/2023,28-May-23,2 sales,3.43,14,1.85,PR14,PR03,5/29/2023,29/05/2023
6697,P0369,S0069,5/28/2023,28-May-23,0 sales,0,3,19.95,PR14,PR03,5/31/2023,31/05/2023
6698,P0694,S0131,5/28/2023,28-May-23,1 sales,3.66,5,6.55,PR10,PR03,5/29/2023,29/05/2023
6699,P0351,S0002,5/28/2023,28-May-23,0 sales,0,10,53.9,PR14,PR03,5/31/2023,31/05/2023
6700,P0350,S0138,5/28/2023,28-May-23,0 sales,0,8,3.65,PR14,PR03,5/31/2023,31/05/2023
6701,P0336,S0078,5/28/2023,28-May-23,0 sales,0,4,22.9,PR14,PR03,5/30/2023,30/05/2023
6702,P0329,S0041,5/28/2023,28-May-23,0 sales,0,6,8.5,PR14,PR03,5/29/2023,29/05/2023
6703,P0260,S0031,5/28/2023,28-May-23,1 sales,14.77,10,15.95,PR14,PR03,5/29/2023,29/05/2023
6704,P0060,S0126,5/28/2023,28-May-23,0 sales,0,4,16.9,PR06,PR03,5/30/2023,30/05/2023
6705,P0333,S0044,5/28/2023,28-May-23,0 sales,0,8,1.85,PR14,PR03,5/30/2023,30/05/2023
6706,P0658,S0066,5/28/2023,28-May-23,0 sales,0,2,22.9,PR14,PR03,5/31/2023,31/05/2023
6707,P0057,S0095,5/28/2023,28-May-23,0 sales,0,9,14.9,PR14,PR03,6/1/2023,1/6/2023
6708,P0697,S0069,5/28/2023,28-May-23,1 sales,18.29,6,19.75,PR14,PR03,5/31/2023,31/05/2023
6709,P0129,S0003,5/28/2023,28-May-23,0 sales,0,3,24.95,PR14,PR03,6/1/2023,1/6/2023
6710,P0466,S0062,5/28/2023,28-May-23,0 sales,0,22,8.95,PR14,PR03,5/30/2023,30/05/2023
6711,P0268,S0051,5/28/2023,28-May-23,0 sales,0,11,1,PR14,PR03,5/29/2023,29/05/2023
6712,P0103,S0067,5/28/2023,28-May-23,1 sales,2.73,127,2.95,PR14,PR03,5/29/2023,29/05/2023
6713,P0083,S0062,5/28/2023,28-May-23,0 sales,0,1,7.45,PR14,PR03,6/1/2023,1/6/2023
6714,P0466,S0090,5/28/2023,28-May-23,0 sales,0,4,8.95,PR14,PR03,5/30/2023,30/05/2023
6715,P0212,S0002,5/28/2023,28-May-23,0 sales,0,7,9.95,PR14,PR03,5/30/2023,30/05/2023
6716,P0223,S0008,5/28/2023,28-May-23,0 sales,0,10,10.9,PR05,PR03,5/30/2023,30/05/2023
6717,P0147,S0049,5/28/2023,28-May-23,0 sales,0,6,3.99,PR14,PR03,5/29/2023,29/05/2023
6718,P0376,S0051,5/28/2023,28-May-23,1 sales,4.58,12,4.95,PR14,PR03,5/30/2023,30/05/2023
6719,P0483,S0082,5/28/2023,28-May-23,0 sales,0,1,10,PR14,PR03,6/1/2023,1/6/2023
6720,P0325,S0020,5/28/2023,28-May-23,4 sales,34.63,19,9.35,PR14,PR03,5/30/2023,30/05/2023
6721,P0609,S0023,5/28/2023,28-May-23,0 sales,0,2,1.25,PR14,PR03,6/1/2023,1/6/2023
6722,P0206,S0011,5/28/2023,28-May-23,0 sales,0,4,1.5,PR03,PR03,5/31/2023,31/05/2023
6723,P0083,S0104,5/28/2023,28-May-23,0 sales,0,18,7.45,PR14,PR03,5/31/2023,31/05/2023
6724,P0197,S0023,5/28/2023,28-May-23,0 sales,0,9,3.5,PR14,PR03,5/30/2023,30/05/2023
6725,P0437,S0132,5/28/2023,28-May-23,0 sales,0,3,10.9,PR14,PR03,6/1/2023,1/6/2023
6726,P0035,S0025,5/28/2023,28-May-23,0 sales,0,11,4.25,PR14,PR03,5/30/2023,30/05/2023
6727,P0092,S0040,5/28/2023,28-May-23,1 sales,1.62,6,1.75,PR14,PR03,6/1/2023,1/6/2023
6728,P0055,S0062,5/28/2023,28-May-23,0 sales,0,20,3.5,PR14,PR03,5/30/2023,30/05/2023
6729,P0514,S0089,5/28/2023,28-May-23,0 sales,0,2,8.9,PR14,PR03,5/31/2023,31/05/2023
6730,P0187,S0031,5/28/2023,28-May-23,0 sales,0,3,21.99,PR14,PR03,6/1/2023,1/6/2023
6731,P0500,S0105,5/28/2023,28-May-23,0 sales,0,1,7.95,PR14,PR03,5/30/2023,30/05/2023
6732,P0707,S0142,5/28/2023,28-May-23,0 sales,0,2,8.85,PR14,PR03,6/1/2023,1/6/2023
6733,P0060,S0066,5/28/2023,28-May-23,0 sales,0,5,16.9,PR06,PR03,5/30/2023,30/05/2023
6734,P0402,S0049,5/28/2023,28-May-23,0 sales,0,4,7.75,PR14,PR03,5/31/2023,31/05/2023
6735,P0206,S0050,5/28/2023,28-May-23,2 sales,2.54,5,1.5,PR03,PR03,6/1/2023,1/6/2023
6736,P0177,S0004,5/28/2023,28-May-23,0 sales,0,9,10.9,PR14,PR03,6/1/2023,1/6/2023
6737,P0718,S0131,5/28/2023,28-May-23,0 sales,0,15,13,PR14,PR03,6/1/2023,1/6/2023
6738,P0735,S0113,5/28/2023,28-May-23,1 sales,9.11,8,10.75,PR14,PR03,6/1/2023,1/6/2023
6739,P0448,S0083,5/29/2023,29-May-23,0 sales,0,2,4.05,PR14,PR03,5/31/2023,31/05/2023
6740,P0051,S0060,5/29/2023,29-May-23,0 sales,0,9,0.7,PR14,PR03,6/2/2023,2/6/2023
6741,P0453,S0108,5/29/2023,29-May-23,0 sales,0,10,3.95,PR05,PR03,6/1/2023,1/6/2023
6742,P0046,S0017,5/29/2023,29-May-23,0 sales,0,10,NA,PR14,PR03,5/31/2023,31/05/2023
6743,P0116,S0044,5/29/2023,29-May-23,0 sales,0,44,1.15,PR14,PR03,5/31/2023,31/05/2023
6744,P0068,S0001,5/29/2023,29-May-23,0 sales,0,7,5.59,PR06,PR03,6/1/2023,1/6/2023
6745,P0639,S0045,5/29/2023,29-May-23,1 sales,8.29,14,8.95,PR14,PR03,6/1/2023,1/6/2023
6746,P0102,S0142,5/29/2023,29-May-23,0 sales,0,5,114.9,PR14,PR03,6/1/2023,1/6/2023
6747,P0689,S0124,5/29/2023,29-May-23,0 sales,0,2,29.9,PR14,PR03,6/1/2023,1/6/2023
6748,P0129,S0096,5/29/2023,29-May-23,0 sales,0,3,26.75,PR14,PR03,5/30/2023,30/05/2023
6749,P0114,S0084,5/29/2023,29-May-23,0 sales,0,26,0.45,PR14,PR03,6/2/2023,2/6/2023
6750,P0718,S0023,5/29/2023,29-May-23,0 sales,0,11,13,PR14,PR03,5/30/2023,30/05/2023
6751,P0483,S0082,5/29/2023,29-May-23,0 sales,0,1,10,PR14,PR03,5/31/2023,31/05/2023
6752,P0195,S0112,5/29/2023,29-May-23,2 sales,10.93,0,NA,PR14,PR03,5/30/2023,30/05/2023
6753,P0611,S0119,5/29/2023,29-May-23,0 sales,0,2,15,PR14,PR03,5/30/2023,30/05/2023
6754,P0611,S0065,5/29/2023,29-May-23,0 sales,0,2,15,PR14,PR03,5/30/2023,30/05/2023
6755,P0187,S0051,5/29/2023,29-May-23,0 sales,0,8,21.99,PR14,PR03,5/30/2023,30/05/2023
6756,P0311,S0026,5/29/2023,29-May-23,3 sales,3,2,1,PR14,PR03,5/30/2023,30/05/2023
6757,P0051,S0052,5/29/2023,29-May-23,0 sales,0,43,0.7,PR14,PR03,6/1/2023,1/6/2023
6758,P0718,S0008,5/29/2023,29-May-23,0 sales,0,11,13,PR14,PR03,5/31/2023,31/05/2023
6759,P0067,S0010,5/29/2023,29-May-23,0 sales,0,6,16.9,PR06,PR03,6/2/2023,2/6/2023
6760,P0608,S0091,5/29/2023,29-May-23,0 sales,0,10,9.9,PR05,PR03,5/30/2023,30/05/2023
6761,P0261,S0102,5/29/2023,29-May-23,2 sales,8.8,15,4.75,PR14,PR03,5/30/2023,30/05/2023
6762,P0707,S0115,5/29/2023,29-May-23,0 sales,0,4,8.85,PR14,PR03,5/31/2023,31/05/2023
6763,P0389,S0103,5/29/2023,29-May-23,0 sales,0,4,9.45,PR05,PR03,6/2/2023,2/6/2023
6764,P0613,S0001,5/29/2023,29-May-23,1 sales,5.97,20,6.45,PR14,PR03,5/30/2023,30/05/2023
6765,P0454,S0056,5/29/2023,29-May-23,0 sales,0,21,2.2,PR14,PR03,5/31/2023,31/05/2023
6766,P0574,S0083,5/29/2023,29-May-23,0 sales,0,26,1.95,PR14,PR03,5/31/2023,31/05/2023
6767,P0389,S0035,5/29/2023,29-May-23,0 sales,0,2,9.45,PR05,PR03,5/31/2023,31/05/2023
6768,P0260,S0125,5/29/2023,29-May-23,1 sales,14.77,7,15.95,PR14,PR03,6/2/2023,2/6/2023
6769,P0201,S0050,5/29/2023,29-May-23,0 sales,0,9,15.9,PR14,PR03,5/31/2023,31/05/2023
6770,P0095,S0038,5/29/2023,29-May-23,0 sales,0,18,16.9,PR14,PR03,5/31/2023,31/05/2023
6771,P0144,S0067,5/29/2023,29-May-23,0 sales,0,5,4.95,PR14,PR03,6/2/2023,2/6/2023
6772,P0718,S0022,5/29/2023,29-May-23,2 sales,24.07,71,13,PR14,PR03,5/30/2023,30/05/2023
6773,P0110,S0088,5/29/2023,29-May-23,0 sales,0,4,2.95,PR06,PR03,5/30/2023,30/05/2023
6774,P0219,S0096,5/29/2023,29-May-23,0 sales,0,12,7.25,PR14,PR03,5/30/2023,30/05/2023
6775,P0114,S0094,5/29/2023,29-May-23,2 sales,0.83,25,0.45,PR14,PR03,6/1/2023,1/6/2023
6776,P0067,S0093,5/29/2023,29-May-23,0 sales,0,6,16.9,PR06,PR03,6/2/2023,2/6/2023
6777,P0297,S0063,5/29/2023,29-May-23,0 sales,0,6,14.95,PR14,PR03,5/30/2023,30/05/2023
6778,P0277,S0126,5/30/2023,30-May-23,1 sales,3.66,4,3.95,PR10,PR03,6/1/2023,1/6/2023
6779,P0476,S0020,5/30/2023,30-May-23,2 sales,101.53,2,59.9,PR14,PR03,6/3/2023,3/6/2023
6780,P0700,S0062,5/30/2023,30-May-23,0 sales,0,4,27.5,PR14,PR03,6/2/2023,2/6/2023
6781,P0657,S0043,5/30/2023,30-May-23,0 sales,0,8,7.9,PR14,PR03,6/2/2023,2/6/2023
6782,P0275,S0083,5/30/2023,30-May-23,0 sales,0,12,2.45,PR14,PR03,6/1/2023,1/6/2023
6783,P0651,S0004,5/30/2023,30-May-23,0 sales,0,2,9.9,PR14,PR03,6/1/2023,1/6/2023
6784,P0521,S0137,5/30/2023,30-May-23,1 sales,10.17,17,12,PR14,PR03,6/2/2023,2/6/2023
6785,P0499,S0083,5/30/2023,30-May-23,0 sales,0,23,0.75,PR14,PR03,5/31/2023,31/05/2023
6786,P0196,S0022,5/30/2023,30-May-23,0 sales,0,2,8.9,PR14,PR03,6/3/2023,3/6/2023
6787,P0017,S0025,5/30/2023,30-May-23,1 sales,1.38,49,1.49,PR14,PR03,6/2/2023,2/6/2023
6788,P0079,S0083,5/30/2023,30-May-23,1 sales,2.41,12,2.6,PR14,PR03,5/31/2023,31/05/2023
6789,P0260,S0038,5/30/2023,30-May-23,0 sales,0,9,15.95,PR14,PR03,6/1/2023,1/6/2023
6790,P0514,S0137,5/30/2023,30-May-23,0 sales,0,2,8.9,PR14,PR03,6/1/2023,1/6/2023
6791,P0083,S0062,5/30/2023,30-May-23,0 sales,0,1,7.45,PR14,PR03,6/2/2023,2/6/2023
6792,P0129,S0134,5/30/2023,30-May-23,0 sales,0,3,NA,PR14,PR03,5/31/2023,31/05/2023
6793,P0436,S0042,5/30/2023,30-May-23,0 sales,0,18,3.5,PR14,PR03,6/2/2023,2/6/2023
6794,P0283,S0049,5/30/2023,30-May-23,0 sales,0,15,23.5,PR14,PR03,6/2/2023,2/6/2023
6795,P0737,S0126,5/30/2023,30-May-23,0 sales,0,3,9.95,PR14,PR03,6/2/2023,2/6/2023
6796,P0481,S0096,5/30/2023,30-May-23,0 sales,0,6,5.9,PR14,PR03,6/2/2023,2/6/2023
6797,P0506,S0083,5/30/2023,30-May-23,0 sales,0,15,6.5,PR14,PR03,5/31/2023,31/05/2023
6798,P0341,S0013,5/30/2023,30-May-23,0 sales,0,10,34.95,PR10,PR03,6/3/2023,3/6/2023
6799,P0097,S0001,5/30/2023,30-May-23,0 sales,0,13,12.4,PR14,PR03,6/2/2023,2/6/2023
6800,P0125,S0039,5/30/2023,30-May-23,3 sales,8.19,3,2.95,PR14,PR03,5/31/2023,31/05/2023
6801,P0370,S0131,5/30/2023,30-May-23,0 sales,0,6,5.5,PR14,PR03,6/1/2023,1/6/2023
6802,P0611,S0065,5/30/2023,30-May-23,0 sales,0,2,15,PR14,PR03,6/1/2023,1/6/2023
6803,P0144,S0004,5/30/2023,30-May-23,0 sales,0,5,4.95,PR14,PR03,6/1/2023,1/6/2023
6804,P0473,S0087,5/30/2023,30-May-23,0 sales,0,3,29.9,PR05,PR03,6/1/2023,1/6/2023
6805,P0651,S0138,5/30/2023,30-May-23,1 sales,8.39,1,9.9,PR14,PR03,6/1/2023,1/6/2023
6806,P0249,S0094,5/30/2023,30-May-23,0 sales,0,32,2.2,PR14,PR03,6/3/2023,3/6/2023
6807,P0372,S0033,5/30/2023,30-May-23,0 sales,0,11,3.5,PR14,PR03,6/3/2023,3/6/2023
6808,P0103,S0026,5/30/2023,30-May-23,19 sales,51.9,299,2.95,PR14,PR03,5/31/2023,31/05/2023
6809,P0466,S0038,5/30/2023,30-May-23,0 sales,0,16,8.95,PR14,PR03,6/3/2023,3/6/2023
6810,P0092,S0002,5/30/2023,30-May-23,0 sales,0,40,1.75,PR14,PR03,6/2/2023,2/6/2023
6811,P0330,S0022,5/30/2023,30-May-23,0 sales,0,27,1.5,PR14,PR03,6/1/2023,1/6/2023
6812,P0433,S0094,5/30/2023,30-May-23,0 sales,0,4,66.9,PR14,PR03,6/1/2023,1/6/2023
6813,P0233,S0017,5/30/2023,30-May-23,0 sales,0,5,NA,PR14,PR03,6/2/2023,2/6/2023
6814,P0614,S0056,5/30/2023,30-May-23,0 sales,0,6,15.9,PR14,PR03,6/3/2023,3/6/2023
6815,P0435,S0014,5/30/2023,30-May-23,0 sales,0,2,27.25,PR14,PR03,5/31/2023,31/05/2023
6816,P0520,S0126,5/30/2023,30-May-23,0 sales,0,10,2.95,PR06,PR03,5/31/2023,31/05/2023
6817,P0389,S0025,5/30/2023,30-May-23,0 sales,0,6,9.45,PR05,PR03,6/1/2023,1/6/2023
6818,P0639,S0105,5/30/2023,30-May-23,0 sales,0,8,8.95,PR14,PR03,5/31/2023,31/05/2023
6819,P0585,S0126,5/30/2023,30-May-23,0 sales,0,6,12.95,PR14,PR03,6/3/2023,3/6/2023
6820,P0336,S0142,5/30/2023,30-May-23,0 sales,0,4,22.9,PR14,PR03,6/1/2023,1/6/2023
6821,P0458,S0066,5/30/2023,30-May-23,0 sales,0,6,4.5,PR14,PR03,6/2/2023,2/6/2023
6822,P0427,S0096,5/30/2023,30-May-23,0 sales,0,3,2.45,PR14,PR03,6/1/2023,1/6/2023
6823,P0657,S0070,5/30/2023,30-May-23,0 sales,0,9,7.9,PR14,PR03,6/2/2023,2/6/2023
6824,P0090,S0125,5/30/2023,30-May-23,0 sales,0,29,3.25,PR14,PR03,6/1/2023,1/6/2023
6825,P0427,S0009,5/30/2023,30-May-23,0 sales,0,22,2.45,PR14,PR03,5/31/2023,31/05/2023
6826,P0114,S0102,5/30/2023,30-May-23,1 sales,0.42,36,0.45,PR14,PR03,6/3/2023,3/6/2023
6827,P0114,S0062,5/30/2023,30-May-23,2 sales,0.83,26,0.45,PR14,PR03,6/2/2023,2/6/2023
6828,P0642,S0034,5/31/2023,31-May-23,0 sales,0,20,2.5,PR14,PR03,6/3/2023,3/6/2023
6829,P0348,S0085,5/31/2023,31-May-23,4 sales,6.77,27,2.15,PR05,PR03,6/4/2023,4/6/2023
6830,P0536,S0023,5/31/2023,31-May-23,0 sales,0,19,3.15,PR14,PR03,6/1/2023,1/6/2023
6831,P0590,S0134,5/31/2023,31-May-23,0 sales,0,12,NA,PR14,PR03,6/1/2023,1/6/2023
6832,P0364,S0062,5/31/2023,31-May-23,1 sales,0.93,46,1,PR14,PR03,6/1/2023,1/6/2023
6833,P0483,S0022,5/31/2023,31-May-23,0 sales,0,8,10,PR14,PR03,6/1/2023,1/6/2023
6834,P0514,S0085,5/31/2023,31-May-23,0 sales,0,5,8.9,PR14,PR03,6/3/2023,3/6/2023
6835,P0425,S0043,5/31/2023,31-May-23,0 sales,0,10,5.9,PR14,PR03,6/1/2023,1/6/2023
6836,P0619,S0053,5/31/2023,31-May-23,0 sales,0,36,9.95,PR14,PR03,6/5/2023,5/6/2023
6837,P0569,S0043,5/31/2023,31-May-23,1 sales,2.78,21,3,PR14,PR03,6/4/2023,4/6/2023
6838,P0695,S0070,5/31/2023,31-May-23,0 sales,0,12,5.25,PR14,PR03,6/1/2023,1/6/2023
6839,P0481,S0055,5/31/2023,31-May-23,0 sales,0,1,5.9,PR14,PR03,6/3/2023,3/6/2023
6840,P0399,S0108,5/31/2023,31-May-23,0 sales,0,11,4.5,PR14,PR03,6/1/2023,1/6/2023
6841,P0572,S0014,5/31/2023,31-May-23,0 sales,0,1,1,PR14,PR03,6/1/2023,1/6/2023
6842,P0129,S0062,5/31/2023,31-May-23,0 sales,0,1,21.95,PR14,PR03,6/2/2023,2/6/2023
6843,P0195,S0001,5/31/2023,31-May-23,0 sales,0,8,5.75,PR14,PR03,6/2/2023,2/6/2023
6844,P0140,S0144,5/31/2023,31-May-23,0 sales,0,4,5.5,PR14,PR03,6/3/2023,3/6/2023
6845,P0340,S0104,5/31/2023,31-May-23,0 sales,0,1,34.9,PR14,PR03,6/3/2023,3/6/2023
6846,P0372,S0049,5/31/2023,31-May-23,0 sales,0,27,3.5,PR14,PR03,6/3/2023,3/6/2023
6847,P0206,S0015,5/31/2023,31-May-23,0 sales,0,19,1.5,PR03,PR03,6/2/2023,2/6/2023
6848,P0438,S0013,5/31/2023,31-May-23,25 sales,5.79,13,0.25,PR14,PR03,6/3/2023,3/6/2023
6849,P0732,S0110,5/31/2023,31-May-23,0 sales,0,8,8.95,PR14,PR03,6/4/2023,4/6/2023
6850,P0060,S0017,5/31/2023,31-May-23,0 sales,0,5,NA,PR14,PR03,6/2/2023,2/6/2023
6851,P0258,S0125,5/31/2023,31-May-23,0 sales,0,6,7.1,PR14,PR03,6/2/2023,2/6/2023
